title,url,time_published,summary,source,overall_sentiment_score,overall_sentiment_label,type,topic,topic_relevance_score,ticker,ticker_sentiment_score,ticker_sentiment_label
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,CCORF,0.0,Neutral
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,CRCW,0.169488,Somewhat-Bullish
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,FCAP,0.126213,Neutral
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,COIN,0.119442,Neutral
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,BNXYF,0.122428,Neutral
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,FOREX:EUR,0.170245,Somewhat-Bullish
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,FOREX:USD,0.102661,Neutral
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,CRYPTO:BTC,0.104604,Neutral
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,CRYPTO:ETH,0.087929,Neutral
Coinbase Global  ( COIN )  Q3 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/10/30/coinbase-global-coin-q3-2024-earnings-call-transcr/,20241031T031512,"COIN earnings call for the period ending September 30, 2024.",Motley Fool,0.302332,Somewhat-Bullish,ticker,,,CRYPTO:XCP,0.190721,Somewhat-Bullish
Bitcoin ETF $79M outflow ends 2-week bull run amid 'sideways' BTC price,https://cointelegraph.com/news/bitcoin-etf-79m-outflow-ends-2-week-bull-run-btc-price,20241023T075121,Bitcoin institutional investors are pausing for thought while BTC price struggles to overcome resistance.,Cointelegraph,0.019095,Neutral,topic,Finance,1.0,,,
Bitcoin ETF $79M outflow ends 2-week bull run amid 'sideways' BTC price,https://cointelegraph.com/news/bitcoin-etf-79m-outflow-ends-2-week-bull-run-btc-price,20241023T075121,Bitcoin institutional investors are pausing for thought while BTC price struggles to overcome resistance.,Cointelegraph,0.019095,Neutral,topic,Financial Markets,0.938238,,,
Bitcoin ETF $79M outflow ends 2-week bull run amid 'sideways' BTC price,https://cointelegraph.com/news/bitcoin-etf-79m-outflow-ends-2-week-bull-run-btc-price,20241023T075121,Bitcoin institutional investors are pausing for thought while BTC price struggles to overcome resistance.,Cointelegraph,0.019095,Neutral,ticker,,,COIN,0.131448,Neutral
Bitcoin ETF $79M outflow ends 2-week bull run amid 'sideways' BTC price,https://cointelegraph.com/news/bitcoin-etf-79m-outflow-ends-2-week-bull-run-btc-price,20241023T075121,Bitcoin institutional investors are pausing for thought while BTC price struggles to overcome resistance.,Cointelegraph,0.019095,Neutral,ticker,,,FOREX:USD,-0.182706,Somewhat-Bearish
Bitcoin ETF $79M outflow ends 2-week bull run amid 'sideways' BTC price,https://cointelegraph.com/news/bitcoin-etf-79m-outflow-ends-2-week-bull-run-btc-price,20241023T075121,Bitcoin institutional investors are pausing for thought while BTC price struggles to overcome resistance.,Cointelegraph,0.019095,Neutral,ticker,,,CRYPTO:BTC,-0.109103,Neutral
Stripe's new stablecoin option gains traction in 70 countries on day 1,https://cointelegraph.com/news/stripe-stablecoin-payments-global-adoption-70-countries,20241011T084210,"Stripe reintroduces USDC payments, marking a significant moment for crypto adoption as stablecoin transactions see global demand.",Cointelegraph,0.073239,Neutral,topic,Finance,1.0,,,
Stripe's new stablecoin option gains traction in 70 countries on day 1,https://cointelegraph.com/news/stripe-stablecoin-payments-global-adoption-70-countries,20241011T084210,"Stripe reintroduces USDC payments, marking a significant moment for crypto adoption as stablecoin transactions see global demand.",Cointelegraph,0.073239,Neutral,topic,Blockchain,0.769861,,,
Stripe's new stablecoin option gains traction in 70 countries on day 1,https://cointelegraph.com/news/stripe-stablecoin-payments-global-adoption-70-countries,20241011T084210,"Stripe reintroduces USDC payments, marking a significant moment for crypto adoption as stablecoin transactions see global demand.",Cointelegraph,0.073239,Neutral,ticker,,,COIN,0.138002,Neutral
Stripe's new stablecoin option gains traction in 70 countries on day 1,https://cointelegraph.com/news/stripe-stablecoin-payments-global-adoption-70-countries,20241011T084210,"Stripe reintroduces USDC payments, marking a significant moment for crypto adoption as stablecoin transactions see global demand.",Cointelegraph,0.073239,Neutral,ticker,,,FOREX:USD,0.046028,Neutral
Stripe's new stablecoin option gains traction in 70 countries on day 1,https://cointelegraph.com/news/stripe-stablecoin-payments-global-adoption-70-countries,20241011T084210,"Stripe reintroduces USDC payments, marking a significant moment for crypto adoption as stablecoin transactions see global demand.",Cointelegraph,0.073239,Neutral,ticker,,,CRYPTO:BTC,-0.029484,Neutral
Stripe's new stablecoin option gains traction in 70 countries on day 1,https://cointelegraph.com/news/stripe-stablecoin-payments-global-adoption-70-countries,20241011T084210,"Stripe reintroduces USDC payments, marking a significant moment for crypto adoption as stablecoin transactions see global demand.",Cointelegraph,0.073239,Neutral,ticker,,,CRYPTO:ETH,0.016168,Neutral
Why Coinbase Global Shares Are Trading Higher Today - Coinbase Glb  ( NASDAQ:COIN ) ,https://www.benzinga.com/news/24/10/41191796/why-coinbase-global-shares-are-trading-higher-today,20241004T194944,"Coinbase Global Inc. COIN shares are surging Friday, following the company's announcement to adjust its service offerings in response to new European regulatory requirements.",Benzinga,0.114958,Neutral,topic,Finance,1.0,,,
Why Coinbase Global Shares Are Trading Higher Today - Coinbase Glb  ( NASDAQ:COIN ) ,https://www.benzinga.com/news/24/10/41191796/why-coinbase-global-shares-are-trading-higher-today,20241004T194944,"Coinbase Global Inc. COIN shares are surging Friday, following the company's announcement to adjust its service offerings in response to new European regulatory requirements.",Benzinga,0.114958,Neutral,topic,Blockchain,0.838487,,,
Why Coinbase Global Shares Are Trading Higher Today - Coinbase Glb  ( NASDAQ:COIN ) ,https://www.benzinga.com/news/24/10/41191796/why-coinbase-global-shares-are-trading-higher-today,20241004T194944,"Coinbase Global Inc. COIN shares are surging Friday, following the company's announcement to adjust its service offerings in response to new European regulatory requirements.",Benzinga,0.114958,Neutral,topic,Financial Markets,0.108179,,,
Why Coinbase Global Shares Are Trading Higher Today - Coinbase Glb  ( NASDAQ:COIN ) ,https://www.benzinga.com/news/24/10/41191796/why-coinbase-global-shares-are-trading-higher-today,20241004T194944,"Coinbase Global Inc. COIN shares are surging Friday, following the company's announcement to adjust its service offerings in response to new European regulatory requirements.",Benzinga,0.114958,Neutral,ticker,,,COIN,0.1399,Neutral
Why Coinbase Global Shares Are Trading Higher Today - Coinbase Glb  ( NASDAQ:COIN ) ,https://www.benzinga.com/news/24/10/41191796/why-coinbase-global-shares-are-trading-higher-today,20241004T194944,"Coinbase Global Inc. COIN shares are surging Friday, following the company's announcement to adjust its service offerings in response to new European regulatory requirements.",Benzinga,0.114958,Neutral,ticker,,,FOREX:EUR,-0.013511,Neutral
Why Coinbase Global Shares Are Trading Higher Today - Coinbase Glb  ( NASDAQ:COIN ) ,https://www.benzinga.com/news/24/10/41191796/why-coinbase-global-shares-are-trading-higher-today,20241004T194944,"Coinbase Global Inc. COIN shares are surging Friday, following the company's announcement to adjust its service offerings in response to new European regulatory requirements.",Benzinga,0.114958,Neutral,ticker,,,FOREX:USD,-0.013511,Neutral
Why Coinbase Global Shares Are Trading Higher Today - Coinbase Glb  ( NASDAQ:COIN ) ,https://www.benzinga.com/news/24/10/41191796/why-coinbase-global-shares-are-trading-higher-today,20241004T194944,"Coinbase Global Inc. COIN shares are surging Friday, following the company's announcement to adjust its service offerings in response to new European regulatory requirements.",Benzinga,0.114958,Neutral,ticker,,,CRYPTO:BTC,-0.164197,Somewhat-Bearish
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,topic,Economy - Monetary,0.451494,,,
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,topic,Financial Markets,0.875462,,,
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,topic,Technology,0.5,,,
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,topic,Finance,0.5,,,
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,topic,Blockchain,0.576289,,,
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,ticker,,,MSFT,0.138448,Neutral
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,ticker,,,GOOG,0.138448,Neutral
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,ticker,,,COIN,0.07306,Neutral
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,ticker,,,FOREX:USD,-0.088147,Neutral
3 signs that Bitcoin price is not ready to make a new all-time high,https://cointelegraph.com/news/3-signs-that-bitcoin-price-is-not-ready-to-make-a-new-all-time-high,20240929T223351,"China-focused stablecoin data, retail investor participation and skeptical BTC derivatives markets are all signs that Bitcoin price is not primed for a new all-time high.",Cointelegraph,-0.07091,Neutral,ticker,,,CRYPTO:BTC,-0.019151,Neutral
Bitcoin price eyes 11% monthly gains as DXY threatens 'major' plunge,https://cointelegraph.com/news/bitcoin-price-11-monthly-gains-dxy-massive-plunge,20240929T152050,Bitcoin may clinch the best September in history if bulls can protect BTC price support into the monthly close.,Cointelegraph,0.228012,Somewhat-Bullish,topic,Finance,1.0,,,
Bitcoin price eyes 11% monthly gains as DXY threatens 'major' plunge,https://cointelegraph.com/news/bitcoin-price-11-monthly-gains-dxy-massive-plunge,20240929T152050,Bitcoin may clinch the best September in history if bulls can protect BTC price support into the monthly close.,Cointelegraph,0.228012,Somewhat-Bullish,topic,Economy - Macro,0.310843,,,
